Id,Age,Income,Home,Emp_length,Intent,Amount,Rate,Status,Percent_income,Default,Cred_length
9585,22,62589,OWN,,VENTURE,7000,13.35,0,0.11,Y,2
9586,25,70000,RENT,6.0,EDUCATION,8250,13.61,1,0.12,Y,4
9596,22,56920,MORTGAGE,6.0,VENTURE,10000,14.59,1,0.18,Y,2
9605,21,32000,RENT,2.0,DEBTCONSOLIDATION,8400,16.77,1,0.26,Y,4
9610,25,63000,MORTGAGE,6.0,VENTURE,11000,,0,0.17,Y,3
9615,24,35000,RENT,3.0,VENTURE,8400,12.87,0,0.24,Y,4
9619,25,36000,RENT,9.0,PERSONAL,8400,18.64,0,0.23,Y,4
9639,21,63000,MORTGAGE,5.0,VENTURE,4800,,0,0.08,Y,4
9641,22,63000,MORTGAGE,2.0,MEDICAL,8400,12.73,0,0.13,Y,4
9643,26,50000,RENT,2.0,HOMEIMPROVEMENT,8400,14.72,0,0.17,Y,3
9646,26,44000,RENT,0.0,MEDICAL,8400,14.5,1,0.19,Y,3
9648,22,51420,RENT,6.0,PERSONAL,8400,11.97,0,0.16,Y,3
9649,26,51996,RENT,8.0,MEDICAL,8400,13.99,0,0.16,Y,2
9652,23,46500,RENT,0.0,MEDICAL,8400,16.89,1,0.18,Y,3
9655,24,63000,MORTGAGE,8.0,PERSONAL,20000,19.13,0,0.32,Y,3
9656,26,49000,RENT,2.0,VENTURE,8400,18.25,1,0.17,Y,4
9668,25,60000,RENT,9.0,MEDICAL,8400,13.99,0,0.14,Y,3
9672,24,57000,MORTGAGE,9.0,MEDICAL,6500,13.04,1,0.11,Y,4
9676,26,63000,MORTGAGE,3.0,HOMEIMPROVEMENT,3800,12.04,0,0.06,Y,4
9678,22,62000,RENT,0.0,MEDICAL,8400,13.47,0,0.14,Y,2
9681,22,62004,RENT,5.0,EDUCATION,8400,15.62,0,0.14,Y,4
9682,26,63180,OWN,4.0,HOMEIMPROVEMENT,5825,13.43,0,0.09,Y,2
9691,25,63300,MORTGAGE,0.0,EDUCATION,17600,12.53,0,0.28,Y,4
9696,25,78600,RENT,0.0,DEBTCONSOLIDATION,8400,13.48,0,0.11,Y,3
9705,23,18000,RENT,2.0,HOMEIMPROVEMENT,8500,,1,0.47,Y,3
9718,25,32000,RENT,2.0,DEBTCONSOLIDATION,8575,15.62,1,0.27,Y,2
9724,23,58000,MORTGAGE,7.0,PERSONAL,16500,,1,0.28,Y,4
9726,26,30500,RENT,1.0,PERSONAL,8600,14.96,1,0.28,Y,4
9735,25,42000,RENT,7.0,EDUCATION,8675,15.99,0,0.21,Y,2
9742,22,64000,OWN,6.0,EDUCATION,15000,17.49,0,0.23,Y,4
9757,22,64000,MORTGAGE,6.0,VENTURE,15000,13.23,0,0.23,Y,3
9758,22,64000,MORTGAGE,4.0,PERSONAL,14000,13.23,0,0.22,Y,3
9759,23,18500,RENT,2.0,VENTURE,9000,11.34,1,0.49,Y,3
9772,26,64000,MORTGAGE,2.0,PERSONAL,8000,14.96,0,0.13,Y,2
9777,26,58000,MORTGAGE,1.0,MEDICAL,25000,13.55,1,0.43,Y,4
9780,23,27600,RENT,3.0,VENTURE,9000,13.98,1,0.33,Y,3
9782,22,30000,RENT,0.0,HOMEIMPROVEMENT,9000,13.49,1,0.3,Y,4
9783,25,30000,RENT,9.0,DEBTCONSOLIDATION,9000,17.58,1,0.3,Y,4
9785,21,30000,RENT,5.0,MEDICAL,9000,12.99,0,0.3,Y,2
9787,26,64212,MORTGAGE,5.0,PERSONAL,9600,14.27,0,0.15,Y,2
9788,22,64260,MORTGAGE,6.0,PERSONAL,9200,13.43,0,0.14,Y,3
9790,22,64312,MORTGAGE,4.0,VENTURE,5000,14.91,0,0.08,Y,4
9791,23,30000,RENT,2.0,MEDICAL,9000,14.61,1,0.3,Y,4
9797,25,64500,OWN,4.0,PERSONAL,12000,13.48,0,0.19,Y,4
9811,26,64700,MORTGAGE,5.0,HOMEIMPROVEMENT,17500,,0,0.27,Y,2
9816,23,64800,MORTGAGE,7.0,PERSONAL,4000,13.99,0,0.06,Y,2
9823,22,36000,RENT,3.0,EDUCATION,9000,,0,0.25,Y,2
9825,26,64956,MORTGAGE,0.0,DEBTCONSOLIDATION,7500,13.47,0,0.12,Y,3
9828,26,64999,OWN,5.0,VENTURE,10000,13.98,0,0.15,Y,3
9830,26,65000,MORTGAGE,9.0,PERSONAL,3000,18.25,0,0.05,Y,4
9831,26,30000,RENT,0.0,DEBTCONSOLIDATION,9000,15.65,1,0.3,Y,4
9832,23,36000,RENT,6.0,VENTURE,9000,10.78,0,0.25,Y,4
9835,25,59000,MORTGAGE,4.0,PERSONAL,3000,16.29,1,0.05,Y,3
9848,24,33996,RENT,1.0,EDUCATION,9000,16.0,1,0.26,Y,2
9854,23,40000,RENT,1.0,EDUCATION,9000,12.61,0,0.23,Y,2
9855,23,34000,RENT,5.0,MEDICAL,9000,17.06,1,0.26,Y,4
9862,23,35500,RENT,2.0,HOMEIMPROVEMENT,9000,15.99,1,0.25,Y,2
9864,24,65000,MORTGAGE,8.0,VENTURE,7200,17.58,0,0.11,Y,4
9877,26,65000,MORTGAGE,2.0,VENTURE,8000,17.27,0,0.12,Y,3
9878,26,43000,RENT,0.0,PERSONAL,9000,13.85,0,0.21,Y,4
9879,22,43200,RENT,4.0,EDUCATION,9000,14.54,0,0.21,Y,4
9892,22,45000,RENT,0.0,EDUCATION,9000,14.26,0,0.2,Y,3
9895,26,65000,OWN,1.0,HOMEIMPROVEMENT,4800,13.49,0,0.07,Y,2
9897,26,59000,MORTGAGE,5.0,MEDICAL,8000,15.99,1,0.14,Y,2
9899,22,45004,RENT,1.0,PERSONAL,9000,14.35,0,0.2,Y,4
9919,25,48000,RENT,3.0,PERSONAL,9000,13.79,0,0.19,Y,2
9920,22,49500,RENT,0.0,PERSONAL,9000,14.35,0,0.18,Y,4
9938,23,65000,MORTGAGE,0.0,EDUCATION,8500,15.23,0,0.13,Y,3
9950,23,65000,MORTGAGE,4.0,EDUCATION,13600,15.62,0,0.21,Y,2
9952,22,52000,RENT,6.0,PERSONAL,9000,14.11,0,0.17,Y,3
9956,23,53000,RENT,0.0,VENTURE,9000,12.09,0,0.17,Y,3
9960,22,54000,RENT,4.0,DEBTCONSOLIDATION,9000,15.96,0,0.17,Y,3
9964,25,48000,RENT,7.0,HOMEIMPROVEMENT,9000,15.05,1,0.19,Y,3
9966,22,59000,MORTGAGE,7.0,HOMEIMPROVEMENT,4900,15.62,1,0.08,Y,4
9975,24,55000,RENT,2.0,HOMEIMPROVEMENT,9000,14.72,0,0.16,Y,2
9978,26,38400,RENT,8.0,VENTURE,9100,15.37,0,0.24,Y,2
9992,23,65000,OWN,8.0,PERSONAL,9600,14.17,0,0.15,Y,4
9996,24,65000,MORTGAGE,2.0,EDUCATION,20000,14.09,0,0.31,Y,3
10008,25,65000,OWN,1.0,VENTURE,12000,12.61,0,0.18,Y,4
10018,22,27120,RENT,5.0,DEBTCONSOLIDATION,9250,13.11,1,0.34,Y,4
10027,23,28800,RENT,1.0,VENTURE,9250,14.35,1,0.32,Y,3
10028,24,65000,MORTGAGE,3.0,DEBTCONSOLIDATION,7000,13.61,0,0.11,Y,3
10031,22,65000,MORTGAGE,2.0,PERSONAL,13000,14.35,0,0.2,Y,4
10033,22,32400,RENT,6.0,MEDICAL,9250,14.46,1,0.29,Y,4
10034,23,36707,RENT,3.0,PERSONAL,9250,16.32,0,0.25,Y,4
10048,23,70522,RENT,7.0,MEDICAL,9325,10.91,0,0.13,Y,3
10056,26,59000,MORTGAGE,2.0,HOMEIMPROVEMENT,20000,13.48,1,0.34,Y,3
10059,23,44000,RENT,2.0,VENTURE,9400,16.32,1,0.21,Y,3
10064,22,45000,RENT,6.0,MEDICAL,9425,13.49,0,0.21,Y,2
10071,24,65000,MORTGAGE,7.0,VENTURE,14000,15.31,0,0.22,Y,4
10074,26,65000,OWN,3.0,MEDICAL,7000,13.92,0,0.11,Y,3
10075,22,65000,OWN,6.0,MEDICAL,3000,13.92,0,0.05,Y,4
10079,24,23040,RENT,0.0,DEBTCONSOLIDATION,9500,19.04,1,0.41,Y,4
10080,22,27000,RENT,0.0,DEBTCONSOLIDATION,9500,15.33,1,0.35,Y,3
10089,24,59000,OWN,2.0,MEDICAL,12000,17.74,1,0.2,Y,2
10090,22,59000,OTHER,3.0,MEDICAL,12000,,1,0.2,Y,3
10096,23,40574,RENT,2.0,HOMEIMPROVEMENT,9500,14.74,1,0.23,Y,4
10100,22,59000,OTHER,1.0,DEBTCONSOLIDATION,15000,,1,0.25,Y,2
10102,24,59000,MORTGAGE,3.0,DEBTCONSOLIDATION,6800,12.53,1,0.12,Y,4
10105,24,52500,RENT,1.0,EDUCATION,9500,14.79,0,0.18,Y,3
10113,22,59000,MORTGAGE,3.0,DEBTCONSOLIDATION,19750,14.11,1,0.33,Y,3
10123,22,69000,RENT,1.0,HOMEIMPROVEMENT,9500,15.33,1,0.14,Y,4
10128,25,65000,OWN,9.0,PERSONAL,7000,11.66,0,0.11,Y,4
10141,24,65004,MORTGAGE,8.0,HOMEIMPROVEMENT,3600,13.49,0,0.06,Y,4
10152,23,34560,RENT,5.0,DEBTCONSOLIDATION,9600,16.02,1,0.28,Y,3
10153,22,34800,RENT,7.0,PERSONAL,9600,19.16,1,0.28,Y,2
10159,24,30000,RENT,0.0,MEDICAL,9600,14.91,1,0.32,Y,4
10161,26,36996,RENT,8.0,PERSONAL,9600,11.97,0,0.26,Y,4
10163,23,65004,OWN,5.0,VENTURE,7000,12.87,0,0.11,Y,2
10164,21,37740,RENT,0.0,DEBTCONSOLIDATION,9600,13.11,0,0.25,Y,4
10166,23,31800,RENT,7.0,PERSONAL,9600,13.48,1,0.3,Y,3
10167,25,65004,MORTGAGE,1.0,MEDICAL,5000,13.47,0,0.08,Y,3
10171,23,65100,MORTGAGE,1.0,MEDICAL,9000,14.79,0,0.14,Y,4
10173,22,40000,RENT,0.0,MEDICAL,9600,14.72,0,0.24,Y,2
10179,23,65400,MORTGAGE,4.0,VENTURE,20000,15.05,0,0.31,Y,4
10180,22,36000,RENT,3.0,EDUCATION,9600,17.27,1,0.27,Y,4
10184,22,42500,RENT,1.0,EDUCATION,9600,11.22,0,0.23,Y,2
10187,22,39000,RENT,5.0,PERSONAL,9600,16.77,1,0.25,Y,2
10190,21,65592,MORTGAGE,5.0,EDUCATION,3600,15.99,0,0.05,Y,3
10196,25,65600,MORTGAGE,1.0,MEDICAL,10000,11.78,0,0.15,Y,2
10201,26,48000,RENT,0.0,EDUCATION,9600,12.73,0,0.2,Y,3
10206,25,51000,RENT,0.0,MEDICAL,9600,,0,0.19,Y,2
10208,24,45000,RENT,7.0,DEBTCONSOLIDATION,9600,15.31,1,0.21,Y,3
10209,26,66000,OWN,0.0,HOMEIMPROVEMENT,18000,13.49,0,0.27,Y,3
10212,21,53000,RENT,3.0,PERSONAL,9600,,0,0.18,Y,4
10219,22,66000,OWN,6.0,DEBTCONSOLIDATION,7500,17.58,0,0.11,Y,4
10230,22,66000,OWN,1.0,VENTURE,15000,14.79,0,0.23,Y,3
10231,26,58000,RENT,10.0,EDUCATION,9600,13.99,0,0.17,Y,4
10232,23,60000,RENT,0.0,EDUCATION,9600,14.65,0,0.16,Y,2
10237,23,54000,RENT,2.0,PERSONAL,9600,20.62,1,0.18,Y,2
10245,25,63000,RENT,5.0,EDUCATION,9600,14.46,0,0.15,Y,4
10248,22,65000,RENT,6.0,PERSONAL,9600,12.99,0,0.15,Y,4
10270,24,73000,RENT,5.0,MEDICAL,9600,13.92,0,0.13,Y,3
10275,21,78000,RENT,3.0,DEBTCONSOLIDATION,9600,,0,0.12,Y,3
10278,26,60000,MORTGAGE,7.0,EDUCATION,15000,14.59,1,0.25,Y,4
10279,23,60000,MORTGAGE,5.0,DEBTCONSOLIDATION,5600,14.22,1,0.09,Y,4
10295,22,66000,MORTGAGE,6.0,EDUCATION,15000,11.72,0,0.23,Y,2
10296,25,66000,MORTGAGE,7.0,MEDICAL,5875,10.91,0,0.09,Y,4
10297,26,90000,RENT,2.0,DEBTCONSOLIDATION,9600,13.85,0,0.11,Y,4
10298,25,66125,MORTGAGE,2.0,EDUCATION,4000,12.53,0,0.06,Y,4
10299,25,78000,RENT,0.0,DEBTCONSOLIDATION,9600,14.11,1,0.12,Y,4
10300,24,94000,RENT,6.0,PERSONAL,9600,12.99,0,0.1,Y,2
10303,25,66252,OWN,10.0,MEDICAL,5000,12.53,0,0.08,Y,4
10313,24,66500,MORTGAGE,7.0,VENTURE,1400,12.53,0,0.02,Y,4
10328,22,66996,OWN,3.0,VENTURE,7000,14.72,0,0.1,Y,3
10338,22,21000,RENT,4.0,EDUCATION,10000,13.72,1,0.48,Y,2
10339,22,21000,RENT,2.0,DEBTCONSOLIDATION,10000,12.73,1,0.48,Y,4
10340,22,67000,OWN,5.0,EDUCATION,7500,16.29,0,0.11,Y,3
10345,23,21000,RENT,3.0,MEDICAL,10000,13.16,1,0.48,Y,4
10350,26,22000,RENT,9.0,MEDICAL,10000,14.59,1,0.45,Y,2
10373,21,67000,MORTGAGE,5.0,EDUCATION,25000,15.65,0,0.37,Y,2
10377,24,67000,OWN,3.0,VENTURE,13000,,0,0.19,Y,3
10382,23,67000,MORTGAGE,1.0,EDUCATION,16000,16.32,0,0.24,Y,2
10383,23,61000,MORTGAGE,7.0,HOMEIMPROVEMENT,18000,12.09,1,0.3,Y,3
10392,25,25000,RENT,3.0,PERSONAL,10000,14.11,1,0.4,Y,2
10396,25,67200,MORTGAGE,9.0,MEDICAL,5000,13.8,0,0.07,Y,2
10404,22,67320,MORTGAGE,7.0,EDUCATION,3900,14.35,0,0.06,Y,4
10405,24,26000,RENT,8.0,EDUCATION,10000,16.63,1,0.38,Y,2
10407,24,67430,MORTGAGE,8.0,MEDICAL,12000,12.87,0,0.18,Y,4
10422,22,27048,RENT,0.0,EDUCATION,10000,12.61,1,0.37,Y,4
10428,21,28600,RENT,3.0,PERSONAL,10000,11.34,1,0.35,Y,3
10431,22,67775,MORTGAGE,3.0,EDUCATION,9600,14.79,0,0.14,Y,4
10440,25,68000,MORTGAGE,3.0,HOMEIMPROVEMENT,6500,16.29,0,0.1,Y,3
10441,23,30000,RENT,0.0,HOMEIMPROVEMENT,10000,15.27,1,0.33,Y,4
10442,22,68000,MORTGAGE,6.0,EDUCATION,20000,16.77,0,0.29,Y,4
10446,24,30000,RENT,0.0,PERSONAL,10000,19.29,1,0.33,Y,3
10450,23,52700,MORTGAGE,7.0,MEDICAL,8000,16.29,1,0.13,Y,2
10463,25,68000,MORTGAGE,2.0,VENTURE,6500,12.99,0,0.1,Y,3
10465,22,30000,RENT,5.0,PERSONAL,10000,13.98,1,0.33,Y,2
10467,24,30000,RENT,4.0,DEBTCONSOLIDATION,10000,,1,0.33,Y,3
10482,23,30000,RENT,4.0,PERSONAL,10000,,1,0.33,Y,4
10504,22,31000,RENT,3.0,VENTURE,10000,19.42,1,0.32,Y,2
10511,26,68000,MORTGAGE,9.0,EDUCATION,12000,,0,0.18,Y,3
10523,23,32000,RENT,7.0,VENTURE,10000,13.11,1,0.31,Y,4
10528,23,32004,RENT,3.0,MEDICAL,10000,13.79,1,0.31,Y,3
10529,22,32376,RENT,1.0,EDUCATION,10000,13.61,1,0.31,Y,4
10532,25,62400,OWN,7.0,PERSONAL,4000,18.39,1,0.06,Y,2
10549,22,33280,RENT,2.0,VENTURE,10000,12.53,0,0.3,Y,4
10553,23,68500,MORTGAGE,7.0,EDUCATION,4200,11.66,0,0.06,Y,4
10554,24,33500,RENT,2.0,VENTURE,10000,13.16,0,0.3,Y,3
10558,25,33600,RENT,2.0,MEDICAL,10000,11.03,0,0.3,Y,4
10564,21,34000,RENT,0.0,EDUCATION,10000,13.61,0,0.29,Y,4
10567,25,53467,MORTGAGE,5.0,MEDICAL,25000,15.7,1,0.4,Y,4
10577,23,29000,RENT,0.0,EDUCATION,10000,17.93,1,0.34,Y,3
10586,24,35000,RENT,3.0,DEBTCONSOLIDATION,10000,12.73,0,0.29,Y,4
10589,24,35004,RENT,0.0,PERSONAL,10000,12.84,0,0.29,Y,4
10599,26,69000,MORTGAGE,7.0,VENTURE,18000,14.22,0,0.26,Y,4
10601,25,69000,MORTGAGE,9.0,HOMEIMPROVEMENT,15900,13.22,0,0.23,Y,3
10605,22,69000,MORTGAGE,4.0,EDUCATION,15000,14.42,0,0.22,Y,2
10608,22,69000,MORTGAGE,6.0,PERSONAL,7800,12.41,0,0.11,Y,3
10615,22,69383,MORTGAGE,6.0,PERSONAL,8500,,0,0.12,Y,3
10619,22,69500,MORTGAGE,6.0,VENTURE,6000,13.48,0,0.09,Y,2
10629,22,36000,RENT,4.0,EDUCATION,10000,13.48,0,0.28,Y,4
10636,26,69654,MORTGAGE,10.0,MEDICAL,7500,,0,0.11,Y,3
10640,23,30000,RENT,2.0,HOMEIMPROVEMENT,10000,15.31,1,0.33,Y,4
10651,22,30712,RENT,3.0,DEBTCONSOLIDATION,10000,15.65,1,0.33,Y,4
10662,24,37200,RENT,4.0,MEDICAL,10000,12.92,0,0.27,Y,4
10664,25,37500,RENT,1.0,MEDICAL,10000,15.96,0,0.27,Y,4
10665,26,37500,RENT,3.0,EDUCATION,10000,14.91,0,0.27,Y,3
10672,25,32000,RENT,3.0,VENTURE,10000,12.99,1,0.31,Y,2
10674,22,69996,OWN,2.0,MEDICAL,8000,12.84,0,0.11,Y,4
10680,23,69996,MORTGAGE,7.0,PERSONAL,15000,13.47,0,0.21,Y,4
10686,26,70000,MORTGAGE,11.0,HOMEIMPROVEMENT,20000,14.27,0,0.29,Y,4
10692,25,32200,RENT,1.0,VENTURE,10000,16.77,1,0.31,Y,4
10700,22,70000,MORTGAGE,5.0,DEBTCONSOLIDATION,8000,13.49,0,0.11,Y,2
10704,23,70000,MORTGAGE,7.0,EDUCATION,2000,13.49,0,0.03,Y,2
10707,25,70000,MORTGAGE,1.0,DEBTCONSOLIDATION,11300,14.65,0,0.16,Y,2
10708,25,33000,RENT,0.0,VENTURE,10000,15.96,1,0.3,Y,3
10709,24,64000,OWN,7.0,VENTURE,6100,18.64,1,0.1,Y,4
10732,22,40000,RENT,4.0,EDUCATION,10000,14.27,0,0.25,Y,3
10754,22,34000,RENT,0.0,MEDICAL,10000,15.28,1,0.29,Y,3
10770,26,34000,RENT,5.0,VENTURE,10000,13.11,1,0.29,Y,3
10774,23,40000,RENT,5.0,DEBTCONSOLIDATION,10000,13.22,0,0.25,Y,4
10779,23,70000,MORTGAGE,5.0,MEDICAL,10000,14.79,0,0.14,Y,2
10784,22,34000,RENT,2.0,EDUCATION,10000,,1,0.29,Y,3
10786,25,34000,RENT,0.0,HOMEIMPROVEMENT,10000,13.79,1,0.29,Y,4
10803,22,42000,RENT,1.0,EDUCATION,10000,13.49,0,0.24,Y,4
10805,25,42000,RENT,5.0,EDUCATION,10000,12.99,0,0.24,Y,2
10810,22,42000,RENT,6.0,PERSONAL,10000,,0,0.24,Y,4
10813,26,70000,MORTGAGE,5.0,MEDICAL,4800,,0,0.07,Y,4
10825,25,42910,RENT,3.0,EDUCATION,10000,18.25,0,0.23,Y,3
10831,22,70000,MORTGAGE,5.0,VENTURE,8000,13.35,0,0.11,Y,2
10849,25,44000,RENT,9.0,MEDICAL,10000,12.68,0,0.23,Y,4
10853,23,44160,RENT,4.0,EDUCATION,10000,14.27,0,0.23,Y,3
10864,26,70000,MORTGAGE,4.0,EDUCATION,4000,13.98,0,0.06,Y,4
10877,22,70000,MORTGAGE,6.0,EDUCATION,16000,16.32,0,0.23,Y,2
10881,25,45000,RENT,0.0,VENTURE,10000,12.98,0,0.22,Y,2
10884,24,70000,OWN,4.0,VENTURE,8000,15.95,0,0.11,Y,2
10886,23,39000,RENT,2.0,PERSONAL,10000,15.2,1,0.26,Y,3
10893,22,39000,RENT,2.0,PERSONAL,10000,16.07,1,0.26,Y,2
10898,22,45000,RENT,3.0,PERSONAL,10000,17.93,0,0.22,Y,2
10902,24,70000,MORTGAGE,2.0,PERSONAL,12000,17.56,0,0.17,Y,3
10904,24,45000,RENT,0.0,VENTURE,10000,13.11,0,0.22,Y,4
10905,25,70000,MORTGAGE,9.0,MEDICAL,12800,13.11,0,0.18,Y,4
10908,25,45000,RENT,3.0,MEDICAL,10000,12.87,0,0.22,Y,3
10909,22,39000,RENT,3.0,EDUCATION,10000,,1,0.26,Y,3
10917,26,45000,RENT,4.0,MEDICAL,10000,14.11,0,0.22,Y,2
10924,22,52000,RENT,7.0,DEBTCONSOLIDATION,4300,,0,0.08,Y,2
10932,23,45600,RENT,5.0,MEDICAL,4250,,0,0.09,Y,2
10937,22,70000,MORTGAGE,6.0,PERSONAL,25000,15.31,0,0.36,Y,4
10940,26,70000,MORTGAGE,1.0,MEDICAL,7000,14.26,0,0.1,Y,4
10954,23,46585,RENT,3.0,MEDICAL,10000,13.57,0,0.21,Y,4
10956,22,70000,MORTGAGE,2.0,EDUCATION,16000,16.63,0,0.23,Y,3
10959,25,30000,RENT,0.0,MEDICAL,4200,12.23,0,0.14,Y,4
10961,22,30000,RENT,2.0,VENTURE,4200,15.31,1,0.14,Y,2
10964,22,31200,RENT,3.0,VENTURE,4200,13.57,0,0.13,Y,2
10965,26,34000,RENT,4.0,PERSONAL,4200,16.82,1,0.12,Y,3
10970,21,29000,RENT,2.0,MEDICAL,4200,15.62,1,0.14,Y,3
10981,23,41000,RENT,5.0,EDUCATION,4200,14.54,0,0.1,Y,3
10985,23,70236,MORTGAGE,7.0,EDUCATION,8700,13.47,0,0.12,Y,4
10988,22,70404,MORTGAGE,5.0,EDUCATION,14075,14.74,0,0.2,Y,4
10989,25,37000,RENT,1.0,DEBTCONSOLIDATION,4200,,1,0.11,Y,2
10994,22,70600,MORTGAGE,6.0,MEDICAL,7450,13.06,0,0.11,Y,4
11007,25,71000,MORTGAGE,,VENTURE,4800,13.49,0,0.07,Y,3
11009,22,71000,MORTGAGE,6.0,VENTURE,1500,15.23,0,0.02,Y,2
11031,25,22812,RENT,5.0,EDUCATION,4125,14.54,0,0.18,Y,2
11033,22,30000,RENT,3.0,EDUCATION,4100,14.26,0,0.14,Y,3
11034,23,71004,OWN,1.0,EDUCATION,15000,13.47,0,0.21,Y,3
11046,25,71328,MORTGAGE,3.0,EDUCATION,25000,14.96,0,0.35,Y,3
11051,24,71496,MORTGAGE,5.0,PERSONAL,15000,15.95,0,0.21,Y,3
11055,24,12000,RENT,0.0,PERSONAL,4000,13.8,1,0.33,Y,3
11057,21,71688,MORTGAGE,2.0,EDUCATION,7500,13.17,0,0.1,Y,4
11066,23,48000,RENT,6.0,VENTURE,10000,15.62,0,0.21,Y,2
11073,25,42000,RENT,2.0,DEBTCONSOLIDATION,10000,14.91,1,0.24,Y,3
11081,23,42000,RENT,0.0,HOMEIMPROVEMENT,10000,15.58,1,0.24,Y,3
11088,25,72000,MORTGAGE,9.0,PERSONAL,18000,20.89,0,0.25,Y,4
11091,24,48000,RENT,7.0,PERSONAL,10000,14.22,0,0.21,Y,4
11092,24,72000,MORTGAGE,2.0,EDUCATION,1000,15.23,0,0.01,Y,3
11100,22,42000,RENT,6.0,MEDICAL,10000,16.32,1,0.24,Y,4
11104,23,42000,RENT,7.0,DEBTCONSOLIDATION,10000,,1,0.24,Y,3
11105,23,66000,MORTGAGE,7.0,DEBTCONSOLIDATION,4000,15.62,1,0.06,Y,4
11109,23,42720,RENT,1.0,EDUCATION,10000,16.89,1,0.23,Y,4
11116,24,43500,RENT,6.0,MEDICAL,10000,13.62,1,0.23,Y,3
11118,26,49571,RENT,1.0,VENTURE,10000,13.11,0,0.2,Y,3
11125,26,72000,MORTGAGE,1.0,HOMEIMPROVEMENT,10500,15.28,0,0.15,Y,2
11130,24,72000,MORTGAGE,2.0,EDUCATION,6000,16.77,0,0.08,Y,3
11133,25,72000,OWN,3.0,VENTURE,16000,17.14,0,0.22,Y,3
11137,24,50000,RENT,3.0,HOMEIMPROVEMENT,10000,14.27,0,0.2,Y,4
11139,24,72000,MORTGAGE,4.0,VENTURE,2100,,0,0.03,Y,2
11149,22,50000,RENT,3.0,DEBTCONSOLIDATION,10000,13.99,0,0.2,Y,2
11156,25,44000,RENT,2.0,MEDICAL,10000,15.65,1,0.23,Y,4
11165,24,56100,MORTGAGE,4.0,MEDICAL,4900,15.95,1,0.07,Y,4
11169,23,72000,MORTGAGE,7.0,MEDICAL,8000,13.61,0,0.11,Y,2
11172,24,44000,RENT,1.0,VENTURE,10000,,1,0.23,Y,3
11179,22,72000,MORTGAGE,4.0,PERSONAL,15000,16.32,0,0.21,Y,4
11181,25,50000,RENT,4.0,EDUCATION,10000,16.82,0,0.2,Y,2
11184,22,50000,RENT,6.0,EDUCATION,10000,13.57,0,0.2,Y,3
11185,22,72000,MORTGAGE,5.0,VENTURE,12000,14.84,0,0.17,Y,4
11197,24,50004,RENT,2.0,VENTURE,10000,13.79,0,0.2,Y,4
11198,23,56100,MORTGAGE,5.0,MEDICAL,18000,14.22,1,0.27,Y,2
11199,25,72000,OWN,,HOMEIMPROVEMENT,18000,16.82,0,0.25,Y,2
11221,26,51996,RENT,1.0,PERSONAL,10000,13.23,0,0.19,Y,4
11238,24,72000,MORTGAGE,8.0,HOMEIMPROVEMENT,5000,13.93,0,0.07,Y,2
11240,23,46500,RENT,0.0,PERSONAL,10000,14.26,1,0.22,Y,3
11251,24,47292,RENT,4.0,MEDICAL,10000,16.32,1,0.21,Y,3
11255,24,72400,MORTGAGE,4.0,PERSONAL,25000,17.99,0,0.35,Y,2
11259,21,47520,RENT,5.0,MEDICAL,10000,15.33,1,0.21,Y,4
11262,22,48000,RENT,7.0,DEBTCONSOLIDATION,10000,17.99,1,0.21,Y,4
11272,25,48996,RENT,9.0,MEDICAL,10000,14.54,1,0.2,Y,2
11282,22,73000,MORTGAGE,5.0,DEBTCONSOLIDATION,22000,15.96,0,0.3,Y,4
11289,22,73000,MORTGAGE,7.0,VENTURE,12000,16.89,0,0.16,Y,2
11308,24,73000,MORTGAGE,3.0,EDUCATION,8000,13.23,0,0.11,Y,2
11311,26,67000,OWN,10.0,DEBTCONSOLIDATION,5000,16.45,1,0.07,Y,3
11313,24,55008,RENT,6.0,VENTURE,10000,14.93,0,0.18,Y,3
11314,25,55016,RENT,0.0,VENTURE,10000,13.16,0,0.18,Y,2
11315,26,55500,RENT,3.0,MEDICAL,10000,,0,0.18,Y,4
11317,23,73000,MORTGAGE,7.0,EDUCATION,7500,13.22,0,0.1,Y,2
11320,26,67000,MORTGAGE,2.0,DEBTCONSOLIDATION,6500,14.11,1,0.1,Y,2
11322,25,56950,MORTGAGE,9.0,MEDICAL,25000,10.91,1,0.37,Y,3
11324,22,73063,MORTGAGE,4.0,PERSONAL,11200,,0,0.15,Y,2
11330,25,57000,RENT,1.0,PERSONAL,10000,14.27,0,0.18,Y,4
11331,21,67400,MORTGAGE,2.0,VENTURE,20000,17.74,1,0.3,Y,2
11335,23,67476,MORTGAGE,5.0,HOMEIMPROVEMENT,25000,13.49,1,0.37,Y,3
11341,23,57600,RENT,3.0,VENTURE,10000,15.58,0,0.17,Y,4
11347,23,67700,MORTGAGE,7.0,EDUCATION,15000,14.11,1,0.22,Y,3
11353,26,52800,RENT,2.0,VENTURE,10000,12.8,1,0.19,Y,3
11356,23,59000,RENT,7.0,EDUCATION,10000,,0,0.17,Y,3
11367,23,74000,OWN,7.0,PERSONAL,15000,15.99,0,0.2,Y,4
11369,26,74000,MORTGAGE,4.0,VENTURE,3500,,0,0.05,Y,4
11375,25,74000,MORTGAGE,5.0,HOMEIMPROVEMENT,10000,14.59,0,0.14,Y,4
11378,26,57800,MORTGAGE,0.0,MEDICAL,15000,,1,0.22,Y,3
